"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT4G23650",1103.14807504877,-0.135023648449136,0.131892173640716,1.95345938675192,0.376540490371981,0.593235623575612
"AT5G60370",46.8174553812264,-0.312804776699348,0.332545912149429,1.95329729138288,0.376571009343582,0.593235623575612
"AT2G43760",78.9135633945212,0.344173083710336,0.26232631206995,1.95215024321578,0.376787043831176,0.593519799412401
"AT5G51570",103.244539291039,0.181326200126124,0.330187791847756,1.9519096518386,0.376832372414427,0.59353504878443
"AT5G11170",768.56187525901,-0.165857435563933,0.129720343445936,1.9507298282966,0.377054735847564,0.593829110089097
"AT1G14970",9.02712457571503,-0.907391894417207,0.894928335861541,1.95021366580937,0.377152059160823,0.593870038304114
"AT3G47370",216.725656161363,-0.0883325009672433,0.230649047004486,1.95027522039308,0.37714045162045,0.593870038304114
"AT5G47080",154.182269697507,0.276016116482051,0.203634763931188,1.94987377709865,0.377216159470979,0.593914804273457
"AT4G32200",38.4797791056141,0.244645871244452,0.377511914172156,1.94957615109125,0.377272298317705,0.593947027892378
"AT1G56090",36.5565238262435,0.467710975209047,0.371295440039524,1.94883430401899,0.377412263449258,0.594102677545174
"AT5G64905",74.4404203711379,-0.157719978656342,0.921310191052466,1.94867392104038,0.377442529914285,0.594102677545174
"AT5G58290",1028.54957418324,0.0709930865913622,0.208219627553972,1.94838039440631,0.37749792869712,0.594133709500619
"AT1G65910",8.61256306933778,-1.12314864661764,0.831492201273253,1.94733790239454,0.377694749276199,0.594387294465851
"AT1G65440",531.53023350057,0.341144015239473,0.258482763318115,1.94637120672829,0.377877351341445,0.594618457597114
"AT1G20225",122.845871925363,0.270710212220082,0.207714577356836,1.94579406875513,0.377986410760598,0.594673513511217
"AT1G76850",397.518211220704,-0.241034615660682,0.2018486771139,1.94561906087665,0.378019487507671,0.594673513511217
"AT5G04895",23.7836338990448,0.355623616594784,0.509309005699733,1.94594871412733,0.377957184965934,0.594673513511217
"AT5G06000",6.92219992591884,0.82842717167016,0.859097260617094,1.94387865971002,0.37834858345518,0.595134994287081
"AT1G20890",27.1854749746808,0.592028518333462,0.42516473430737,1.94021699396261,0.379041910969226,0.595874623496592
"AT2G14170",92.6712188839896,0.361817159152708,0.320787828907342,1.94014101746049,0.379056310382005,0.595874623496592
"AT2G45510",57.3415519968391,0.431376094676172,0.310592863852867,1.94073976869909,0.378942847149245,0.595874623496592
"AT4G00590",24.9589586703121,0.0597818302414,0.454838682790792,1.94025103946831,0.379035458687374,0.595874623496592
"AT5G11610",19.5208514571031,0.568521481151407,0.593164894687953,1.94007242907759,0.379069310034589,0.595874623496592
"AT5G52420",45.0395250064346,0.488278677334996,0.374928374410008,1.94074296812228,0.378942240950463,0.595874623496592
"AT5G60550",151.465428446416,-0.0121682297859146,0.213708002822105,1.94008611865769,0.379066715393627,0.595874623496592
"AT3G12320",488.786767062879,0.236661403435661,0.179726485397217,1.93978753623216,0.379123310947791,0.5959032500029
"AT5G45000",143.302487486062,0.192342196392205,0.286098909684602,1.93934813335082,0.379206614035967,0.595977923701987
