"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"AT5G24760",121.892171907932,0.350392684201559,0.177382976906346,0.0261684662496998,0.0524031132394264
"AT1G76590",64.9781400461893,0.399587145538048,0.209535683560218,0.0261776348740149,0.0524154482190046
"AT5G01740",8.6707521429088,-0.54980499660684,0.336855449710594,0.0261908847764315,0.0524359513625373
"AT2G42960",14.4741525188024,-0.42903455546524,0.231609391990062,0.0262326637217812,0.0525103349350371
"AT2G45460",21.427319167188,-0.3883447262744,0.200053056425679,0.0262400956147817,0.0525103349350371
"AT4G32680",82.4107880390439,0.248263253836002,0.117482254953883,0.0262389637924029,0.0525103349350371
"AT5G46490",676.111777701489,0.268581635371997,0.128666848659042,0.0262374276509262,0.0525103349350371
"AT3G25730",17.6520568008423,0.458899291225136,0.255727003559296,0.026262886633183,0.0525438710405476
"AT5G06430",25.6932664256066,0.353260814079158,0.178449441069197,0.0262607783464954,0.0525438710405476
"AT5G20040",32.4820638427618,-0.325943112900187,0.161512194869384,0.0262672618703973,0.0525465895478091
"AT5G09260",66.935131810063,0.278449077856121,0.134708283158219,0.026315871234317,0.0526377858424391
"AT1G15510",15.0575230479872,-0.46137831822551,0.256380044800747,0.0263274935930006,0.0526549871860012
"AT1G54580",102.685802310154,-0.263784852087864,0.1252326087103,0.0263368800814089,0.0526616679313754
"AT5G08139",66.9192217841047,0.291257149768747,0.139919577656641,0.0263339470962202,0.0526616679313754
"AT5G19570",14.4413513662245,-0.372331575449236,0.190403100852262,0.0263470806618806,0.0526760180339676
"AT3G13690",118.303199752589,-0.291257856060409,0.141928945487878,0.026382136521956,0.0527400525834832
"AT3G05340",8.56905015477569,-0.55383400170783,0.341877639285452,0.0264119139818116,0.052793521693994
"AT1G17190",6.1531246200806,-0.535424051043022,0.324845735449132,0.0264463884475139,0.0528563660802767
"AT5G10430",26.1397762071195,-0.493824707632733,0.298250781347233,0.0264573361066272,0.0528721802199662
"AT2G32680",1607.54094004001,0.571699064626581,0.361656478551503,0.0265050129437029,0.0529613816792045
"AT5G24800",182.135083253887,0.196647107365253,0.0916887948410107,0.0265327823874428,0.0530107889883306
"AT3G14230",285.576503222005,0.198740421753426,0.0928780717242433,0.0265432829381899,0.053025686787072
"AT4G02500",287.222967991642,-0.190298380247773,0.088261466886252,0.026549227097664,0.0530314798808974
"AT5G63940",85.7560503284897,-0.21825665023723,0.102213863231405,0.0265591969573693,0.0530453119694305
"AT1G17060",22.9401037530124,0.386433870234347,0.2006749591124,0.0266261201077867,0.0531728777115263
"AT3G03980",23.362248209917,-0.418057042669931,0.223796529333434,0.0266355801296454,0.0531856723817541
"AT2G44820",56.8069846862897,0.237254342136811,0.112286456781313,0.0266430189171123,0.0531944286001256
"AT5G24030",344.793506271656,-0.382864823227781,0.200993825664335,0.0267157478519072,0.0533335236741031
"AT1G76920",146.228202245294,0.234733957788216,0.110799022414768,0.0267392818909034,0.0533743887406368
"AT4G21090",59.699315377609,0.255421942672521,0.121772481411815,0.0267560672510689,0.0534017749213589
"AT5G20730",404.525340869698,0.27617749168372,0.130950181976718,0.0267668835792591,0.0534172427483897
"AT1G16110",180.528850760778,0.356015603601917,0.181415197872286,0.0267809516648946,0.0534330750203257
"AT1G55620",90.1616825551146,0.19363955762455,0.0899448493342704,0.0267781860446609,0.0534330750203257
"AT4G01395",225.870600325789,0.184037714802585,0.0855944245439894,0.0268138018232084,0.0534924905818015
"AT4G28640",24.5277083358368,-0.325556613507266,0.161526386546983,0.0268250921860563,0.0535088865087715
"AT4G37430",44.0353652228362,-0.399638649134563,0.210867561348661,0.0268282990784668,0.053509156165204
"AT2G45700",76.0025654464618,-0.257367208296252,0.123380030991294,0.0268617982799768,0.0535698369819342
"AT3G20520",6.79911253570093,0.525507676025177,0.695972531799269,0.0268823225607278,0.0536046312966894
"AT4G17570",185.562678999177,0.202422333322047,0.0937295959686103,0.0268899274803429,0.0536136587739011
"AT5G43260",67.6297145976217,-0.312032377939696,0.153575260954729,0.0269069719953256,0.053641502879214
"AT5G10310",4.17033497349342,-0.648930788410399,0.495137884364718,0.0269219984494995,0.0536653178842295
"AT4G19200",1734.28252767581,0.248875972395154,0.118482553660053,0.0269447427798067,0.0537045102087223
"AT3G22275",23.3619220914412,-0.660596889387521,0.609111582319397,0.0270158490897951,0.053840074493105
"AT4G08850",3772.29471381032,0.362656738401852,0.181522696263748,0.0270514271113357,0.0539048112879739
"AT3G47530",11.9010203533463,0.452522014976302,0.25251091463198,0.0270611829702778,0.0539180838776437
"AT3G19130",377.026528312755,0.323729763898489,0.161175829546631,0.0270753804476024,0.0539402021268566
"AT5G25120",57.9084475560902,-0.531186593824432,0.336772907177769,0.0270905243873704,0.0539642006664371
"AT5G63620",124.007441480373,0.223063211953819,0.105163894290551,0.0270999690975944,0.0539768421770059
"AT1G74680",90.3805208920536,0.267136991018194,0.128517726561106,0.0271555539499929,0.0540765625013565
"AT3G45300",112.160766296968,0.233980011654218,0.111291757663977,0.0271562439013701,0.0540765625013565
"AT1G30100",10.0231025077654,0.590307490985216,0.430858184915096,0.0271766915354184,0.0541110945876087
"AT1G56140",365.778401995751,0.383956796964676,0.201723709644279,0.0271894419578055,0.0541302947319968
"AT5G26710",240.442428393494,0.151319343319384,0.0695590420911764,0.0272018518856535,0.0541488126897594
"AT3G14080",45.5153335106432,0.243360464118669,0.116539411155187,0.0272116131650108,0.0541620545400467
"AT1G19330",82.2493898267323,0.254221344581572,0.120696529127382,0.0273052925693142,0.0543423051019598
"AT4G32390",303.969195515712,0.204693151503482,0.0958821349672054,0.0273219798032547,0.0543690323948264
"AT5G07590",13.6997801246979,-0.449419662912787,0.247950253762633,0.0273249643293172,0.0543690323948264
"AT4G25433",10.9769102399309,-0.664537513994153,0.596745254533949,0.0273381617350985,0.0543890791943143
"AT3G17650",297.255324996939,-0.168481722429508,0.0778467220608851,0.02735096110227,0.0544083296107735
"AT5G58230",103.704267633597,0.199011291856279,0.0935494170470248,0.0273615287636965,0.0544231366823011
"AT2G26695",15.1803131732653,-0.595083219069669,0.401836704260098,0.027387768423532,0.0544628910888045
"AT4G32150",323.394928284526,0.189876219125128,0.0884812328422274,0.0273846784423723,0.0544628910888045
"AT5G14100",20.7906005578907,-0.362062088804405,0.185360895285809,0.0274146106908925,0.0545100465968893
"AT2G46380",32.0984138729307,-0.303071281612212,0.149785745508866,0.0274351342735616,0.0545446289711758
"AT1G11850",63.0858194490975,-0.449777144614347,0.256326301999696,0.027447510831178,0.0545630079515144
"AT2G45910",414.216155031696,0.35140614663359,0.178635713412082,0.0274508261605464,0.0545633719439431
"AT5G18500",295.00283845741,-0.217250053279468,0.10241486614502,0.027459378041224,0.0545741432376637
"AT3G59250",2.70214381945481,-0.757146153442089,0.749948403596802,0.0275022177486274,0.0546530496442036
"AT4G36270",7.25433320599895,-0.581901189772588,0.390512706555005,0.0275310003930756,0.0547040067123733
"AT3G45410",5.68983116249334,0.605913266044784,0.433351256239156,0.0275695179669445,0.0547742932235598
"AT5G03800",10.7068751385351,-0.491480735801583,0.285097219152506,0.0275835600962103,0.0547959421685464
"AT1G69330",22.4904534348043,-0.331805557117669,0.166124972034026,0.0276176926431652,0.054857492114474
"AT3G54190",237.160043252172,0.142764339503151,0.0660920614141306,0.0276268280030401,0.0548693813491003
"AT3G19570",29.3810771219541,-0.377139568108436,0.196509990555678,0.0276328492896269,0.0548750837466143
"AT2G26440",559.380059467121,0.391909122834315,0.208997236438275,0.0276441052715675,0.054891179052856
"AT2G39000",144.499057211789,-0.251487123166155,0.120493977769203,0.0276533482521056,0.0549032740542147
"AT1G17980",395.968772293053,0.220761937851854,0.103873763223952,0.0276617018460949,0.0549136007018773
"AT2G24330",330.809926186611,0.298195898272573,0.148466180403438,0.0276682449895887,0.0549140740251378
"AT3G01540",1346.83650176305,0.190263181426808,0.0891933537105615,0.0276669654835072,0.0549140740251378
"AT1G77640",23.3456353581689,0.559928433847862,0.354297604819172,0.0276755283155144,0.0549222719590181
"AT1G59720",10.0520412561505,-0.508646292654404,0.302584947917844,0.0277115653215056,0.0549875233968137
"AT2G47790",46.2883361398738,-0.291407473169268,0.142713350224026,0.027715629366852,0.0549893238690845
"AT2G30942",6.79589770553972,0.462562685727311,0.260213626244731,0.0277492982198723,0.0550480328697064
"AT5G08200",109.140891329189,0.207419197213979,0.097770180711368,0.0277515398772538,0.0550480328697064
"AT3G27230",116.305117287305,-0.249324745620737,0.11970455446381,0.0277600366238449,0.0550586175552064
"AT5G05960",12.921121903084,-0.479623339805851,0.277937475987831,0.0277633464408895,0.055058913365243
"AT1G27530",171.047818755667,0.152720663081926,0.0707205535001601,0.0277877210147652,0.0550890008866004
"AT4G17895",118.865839289681,0.234157989996671,0.11263858710141,0.0277819038794336,0.0550890008866004
"AT5G11490",310.273630395306,0.189407732382598,0.0883256022414617,0.0277880052118575,0.0550890008866004
"AT2G37040",3075.56602174663,0.342867527967264,0.176622388019711,0.0278624480369569,0.0552302964046186
"AT3G11120",104.610543530224,-0.255031939448264,0.121652328163132,0.0278813500978425,0.0552614766986479
"AT2G26480",10.295081526869,0.50754946259131,0.306547032742106,0.0278891478766468,0.0552706434597483
"AT1G51610",74.858335321051,-0.294328339361842,0.143209304519555,0.0279003102876591,0.0552864753965444
"AT1G02220",97.3101200955968,0.409624197703843,0.219902841845535,0.0279117842156774,0.0553029209550841
"AT1G79530",25.9296708507963,0.377543996235414,0.195707221399986,0.0279225240794799,0.0553053291034156
"AT2G16405",103.974738278505,0.240590999704487,0.11506773601366,0.0279172760136201,0.0553053291034156
"AT3G16050",50.389393517212,-0.439497533349026,0.248266919649701,0.027922378973348,0.0553053291034156
"AT5G08600",5.73034522271548,-0.592787422458692,0.399034048092448,0.0279292073135756,0.0553122773308875
"AT4G09000",1738.56241155971,0.160473045482091,0.0757762564274024,0.0279340235594444,0.0553155269302627
"AT5G66910",294.627314915941,0.420151853228779,0.224746354614626,0.0279582733529425,0.0553572541268763
"AT2G22270",22.1040157615971,-0.336097253594222,0.169935522579556,0.0279643181469455,0.0553629301193079
"AT1G32640",989.205652671154,-0.323027136754797,0.16301482500346,0.0279726039137379,0.0553730409292402
"AT1G03350",247.034655449664,0.18023521414351,0.0839900326708469,0.0279844005360776,0.0553900985499911
"AT1G07310",203.850244057543,0.181682708378634,0.0850496601703072,0.0279951887988668,0.0553933042355331
"AT2G02500",52.1895520454132,-0.344280055715272,0.175571083068101,0.0279955597296001,0.0553933042355331
"AT5G43460",349.2620961613,0.195246605865863,0.0918119320181,0.0279909169234493,0.0553933042355331
"AT3G10650",279.779309790168,-0.226716277695779,0.108281108284583,0.0280095757249783,0.0554147426608884
"AT5G15220",25.9984657305238,-0.295897668507415,0.145526229262452,0.0280127950608298,0.0554148183011192
"AT3G22760",9.72369786964319,-0.565063676964545,0.378181303072573,0.0280387711163046,0.0554597275056276
"AT5G24850",64.5848071878588,-0.272590736847533,0.132305447679136,0.0280418645160487,0.0554597275056276
"AT1G11070",6.18732406088146,-0.722895630832919,0.966735556932687,0.0280839969031194,0.0555195772853517
"AT1G56240",98.6304553353109,0.620754933967044,0.501049070056449,0.0280848745716716,0.0555195772853517
"AT4G21440",25.6756634974412,-0.457281712872238,0.262923112872844,0.028084347698271,0.0555195772853517
"AT5G59440",40.9888493640716,0.278614385067028,0.135866348451326,0.0280789569868292,0.0555195772853517
"AT4G12710",79.4514735539792,0.262713018491117,0.128042504455886,0.0281251517221031,0.0555928903890883
"AT5G45280",391.310440010734,-0.362541504916091,0.192006715097303,0.0281391002200005,0.0556141508772872
"AT3G63480",6.75470632114592,-0.549010893728568,0.350599738945027,0.0281463242549863,0.0556221178130302
"AT1G14780",54.4542690973764,0.418566350042318,0.227665383153972,0.0281834125708964,0.0556890933512949
"AT5G19030",22.6154173430244,0.31128493705811,0.154863226529958,0.0282215411257752,0.0557581089271866
"AT4G01450",24.2742192201046,-0.387105102367762,0.204461016312161,0.0282341247121843,0.0557766446457531
"AT5G48780",7.49863845435052,0.530867995272932,0.32870519627761,0.0282501953398307,0.0558020640457933
"AT3G02510",49.902737575734,-0.383309816446984,0.202940993999659,0.0282790485345138,0.0558413085550158
"AT3G46610",54.7402448235194,-0.305683785038374,0.151776192441889,0.0282828854983298,0.0558413085550158
"AT4G15790",35.7089035182354,-0.301486434367206,0.148823504060131,0.02827542837994,0.0558413085550158
"AT4G23800",20.3029350729539,-0.367646560316669,0.191107259884067,0.0282815290972965,0.0558413085550158
"AT5G48850",4.92381595889186,0.612234721789631,0.444536020174524,0.0282882562849096,0.0558455830103269
"AT3G58940",14.8534334458008,-0.40328649252713,0.216229698406696,0.0283080566676995,0.0558783396205468
"AT1G34030",259.379314055331,0.193849945921344,0.0912375953608729,0.0284138353572781,0.0560807853981175
"AT3G07890",131.500351402084,0.196817919120334,0.0928311509269448,0.0284336929827516,0.0560882689310631
"AT3G17950",9.78956615150736,-0.500338812615361,0.30078473184855,0.0284315658035197,0.0560882689310631
"AT3G20150",8.50808387926184,-0.490000165772209,0.286796685288049,0.0284263464557893,0.0560882689310631
"AT3G53410",47.2333031751935,0.28045118117958,0.137290357582203,0.0284337257709654,0.0560882689310631
"AT5G44090",332.732358540713,0.17833202284182,0.0838586404229943,0.0284260533497324,0.0560882689310631
"AT2G33330",15.5726179723507,-0.636635420197199,0.544967877291564,0.0284478606460991,0.0561097976058703
"AT2G15890",104.323324755195,0.416582581109492,0.233141322789099,0.0284817399115353,0.0561702603032882
"AT1G07870",95.2705794242951,0.386973168963467,0.205878534022526,0.0284920236098586,0.0561841805845299
"AT5G64930",144.194327128571,0.204134964250027,0.0958157223968338,0.0285101109302255,0.0562134841431271
"AT5G09670",151.875789231717,-0.226319592002132,0.10781754697811,0.028518279590093,0.056223226625104
"AT3G05320",199.709623534279,0.396581475421024,0.21378062509521,0.0285218759830339,0.056223953787988
"AT2G35880",95.5961984566713,-0.29967856237987,0.149153059120768,0.0285443285136266,0.0562554816955964
"AT4G16760",2003.84774993077,0.297201091735736,0.147149869588002,0.0285429301857039,0.0562554816955964
"AT1G62914",18.1914056481102,-0.369862117792185,0.192978353085404,0.0285712624471974,0.0563021936459478
"AT4G32720",132.167299379563,0.218166303437856,0.103865218348326,0.0286365895991576,0.0564245436961119
"AT1G48330",11.3678523424001,-0.497170672131242,0.300821309308017,0.0286526848215866,0.0564498721547205
"AT1G76340",86.1227543406052,0.255211350350175,0.123434237473588,0.0286663895496753,0.0564679923321926
"AT2G23080",78.7143197254868,0.2117830551368,0.100261656462483,0.0286683653378824,0.0564679923321926
"AT3G26680",72.4062473056718,0.296512512456328,0.14662855519382,0.028681990461652,0.056488442492027
"AT2G32880",160.906634666594,-0.404966910557446,0.2243173277321,0.0286899540313716,0.0564977390036732
"AT3G11220",41.2661495502162,0.368652192359406,0.192315152418932,0.0286980922999923,0.0565019274352946
"AT5G57110",75.0158552518813,-0.262294722987925,0.127599549838037,0.0286985679648385,0.0565019274352946
"AT4G31430",112.84011757782,0.177792290455219,0.0840857759996218,0.0287047704945381,0.056507752516087
"AT1G05310",9.44593013635368,-0.474489311542218,0.273478906706734,0.0287214112133968,0.0565341224110025
"AT2G44300",15.0257510108492,-0.418942979109618,0.228153643969207,0.0287624235041591,0.0566084529931592
"AT3G01910",432.357221868317,0.131031546985608,0.060698426080441,0.0288098298950988,0.0566953498387508
"AT1G80080",22.4259677780435,-0.388472092128419,0.207416960653208,0.0288478826596917,0.056763821973549
"AT2G46225",68.0734556809432,-0.218195461195161,0.103719693089396,0.0288538490249369,0.056769149538559
"AT3G47860",52.3109849964727,-0.356718499366579,0.186424591806053,0.028865156136973,0.0567849824851576
"AT2G28950",149.298470194686,-0.40736366495991,0.220577780932244,0.0288888384052849,0.0568251541350567
"AT2G43250",38.9011482196342,0.257808582376692,0.124664352099879,0.0288992641309775,0.0568328269543495
"AT3G50440",32.9630266190869,-0.412507186163426,0.224168436303358,0.0288976998448207,0.0568328269543495
"AT1G69380",25.3922912807638,-0.331717448019568,0.16797756539005,0.0289119177532721,0.0568512932906648
"AT4G12460",54.068968990445,-0.26278467119249,0.128141466210182,0.0289392405944164,0.0568985971957939
"AT3G18380",67.6689346844264,0.209809935528806,0.0995764246382777,0.0289625019945312,0.0569379059637437
"AT3G50070",15.765787215527,-0.444889316589264,0.248557092540378,0.0289883531413951,0.0569822965158094
"AT2G13650",138.353570070115,0.270511118917517,0.132235580628058,0.0289931362127842,0.0569852682868894
"AT5G61040",21.9329820455292,-0.384542245050591,0.20367981911552,0.0290049763935667,0.0570021083907866
"AT5G49700",11.5045411044307,0.542610833645134,0.356516841572712,0.0290083392930861,0.0570022865747952
"AT1G12230",155.341788481631,-0.271933524672,0.134124259414828,0.0290123054742654,0.0570036500520758
"AT3G13050",233.33961232921,0.258077444003565,0.125772854254954,0.0290413614637926,0.0570543043531372
"AT4G39010",5.44517957411801,-0.599945825242111,0.421448441822985,0.0290926284694389,0.0571485778008147
"AT4G09810",9.38623082094103,-0.564265921980277,0.368562282635545,0.0291078666763306,0.0571720642126146
"AT1G34420",237.835481784465,0.474518302798475,0.27674340192562,0.0291193241407731,0.057188120240391
"AT3G19150",82.9197826974841,0.344042598031466,0.176560963764263,0.0291504200508649,0.0572427367022959
"AT3G24495",23.8015751937565,0.405153813409867,0.217847771385459,0.0291582463336035,0.0572516513899202
"AT5G26910",87.6416798703304,-0.316439694642877,0.159490732686956,0.0291730742798813,0.0572743101493894
"AT1G20816",47.4231531942719,-0.352847403577333,0.182934623640637,0.0291865884148297,0.0572943847404027
"AT1G19680",125.659535177796,-0.238082909139205,0.114361113632208,0.0292090854404802,0.0573320865772581
"AT1G54340",74.9531272741506,0.271925373293136,0.132923601750642,0.0292277541337836,0.057362266450035
"AT1G66500",220.655614833806,0.452785761898061,0.264056976119924,0.0292330880505291,0.0573662716954171
"AT2G19690",31.8771202164757,0.383691450830538,0.204334981571485,0.0292597860212424,0.0574121955947332
"AT2G27900",328.116032721667,0.230672674801595,0.110388532395081,0.029267222215748,0.0574203188420239
"AT4G29610",8.78618686765416,-0.66393593344375,0.619399167507863,0.029284438325948,0.0574476256349115
"AT1G77420",177.594922221727,0.240359048027658,0.116678628649967,0.0293104979056859,0.0574857997654863
"AT3G56880",786.426814946328,0.273393541563657,0.133707321441917,0.0293081540324517,0.0574857997654863
"AT5G56590",17.6299673980596,-0.46630126804526,0.270008944164912,0.029371669970429,0.0575992897540103
"AT5G22210",35.9023893879895,-0.335300539350255,0.170968851744879,0.0293881944115591,0.0576252078623773
"AT4G00940",14.2709470974512,0.531823834160983,0.340345092935497,0.029402988443125,0.0576477274821876
"AT2G23590",4.51866414905599,-0.698551330293633,0.871966012448496,0.0294125203094729,0.057659926152489
"AT2G01460",90.7206505601059,0.23664146434918,0.114013081229041,0.0294385092605887,0.0576978883122699
"AT5G03020",3.98434970824063,0.62583805188495,0.466766363957569,0.0294376436752522,0.0576978883122699
"AT3G12360",448.791179789195,0.204214125117169,0.0976265405404828,0.0294556165049875,0.0577249228841131
"AT2G16600",1549.7642097414,0.265180168254181,0.12947018243617,0.0294769210907168,0.0577601760855216
"AT2G20370",333.88742618716,0.253297581309533,0.123451797577503,0.029518777539602,0.0578356883072621
"AT3G58810",11.3327531657353,-0.423833378104576,0.233222930443609,0.0295493285921502,0.0578890355460252
"AT4G11220",222.824851304733,0.217375659143107,0.103883440331564,0.029580217101118,0.0579365169666602
"AT5G19680",81.0620516601875,0.204107557998616,0.0971070859020833,0.0295801414280742,0.0579365169666602
"AT1G53490",10.8607480217083,0.592175142156212,0.442224075125842,0.0295986185805398,0.0579660411099498
"AT5G49810",316.274512435464,0.186795187046901,0.0884086155060041,0.029627202960953,0.0580154986038446
"AT1G52770",47.5522534946416,-0.458442058642004,0.26773049427444,0.0296432732453176,0.058040442838421
"AT3G52140",383.675210151582,-0.214610923745827,0.102563396950403,0.0296570140496247,0.0580608209422861
"AT3G21810",174.442564128034,0.251376418807393,0.122294350986806,0.0297133190871469,0.0581645149452859
"AT3G13850",7.13174476119172,0.576591301852022,0.375929158596928,0.029791157947666,0.0583103338706002
"AT1G32330",77.5810864420341,0.321797696194882,0.163792439679772,0.0298179025863023,0.0583561243740464
"AT3G56030",29.9564348080099,0.402583342204367,0.220639273182977,0.0298374493296276,0.0583878192902845
"AT4G21650",47.5665984256522,-0.469652635868609,0.286513118892875,0.0298662541381463,0.0584376218225888
"AT3G04560",57.3090282701875,0.25823123898114,0.126272528548219,0.0298832702618888,0.0584643495015839
"AT5G13710",289.622487056377,0.199543021489398,0.0951023810412918,0.0299123636204191,0.0585146967173163
"AT1G16390",6.7289582093996,-0.617055080208312,0.459504381147901,0.0299413108455589,0.0585647467920095
"AT2G33170",142.508427606939,0.303020720503225,0.153173197353808,0.0299798328255105,0.0586335115999094
"AT1G48140",39.6286680834584,0.268646823665594,0.132961744295055,0.0300552209561273,0.0587743544067959
"AT1G14560",93.5321981057987,0.197308486071776,0.0939678454389651,0.0300833604339477,0.0588227790727769
"AT3G57030",70.4976658123248,-0.256576678496513,0.125581824271807,0.030110207912918,0.0588686668735164
"AT4G25420",4.88548997853022,-0.59256339537716,0.424116739957038,0.0301404624787244,0.0589212048456266
"AT3G04290",43.1024591239355,-0.574147507804794,0.442175116237308,0.0301832315889517,0.0589981928051546
"AT4G00240",35.1576544910488,0.356395642332602,0.187441065329905,0.0302270842662818,0.0590772812654132
"AT5G20890",367.494357019467,0.175935247610536,0.0832202212406655,0.0302425873016813,0.0591009502799292
"AT1G01760",8.10292258521972,-0.493959157851961,0.297466738841972,0.0302523596061776,0.0591067860407821
"AT3G19360",23.3801749734155,0.3962074211371,0.215296052750747,0.0302522755375536,0.0591067860407821
"AT1G27090",353.383014508234,-0.156347615847897,0.0730143989843963,0.0302637319972162,0.0591223742729063
"AT1G72790",76.8753507748677,0.451145056059554,0.267039429061215,0.0302857866052313,0.0591578340774077
"AT3G26180",225.916201236621,0.277726996124265,0.137836723454956,0.0302886752087485,0.0591578340774077
"AT4G32530",176.640653363802,0.170893140129354,0.0812347396435581,0.03030583105139,0.0591847059321989
"AT5G38890",29.7347520613659,0.439605116803249,0.251630827027624,0.0303179328750474,0.0592017028005073
"AT3G50050",30.960164827378,-0.360702536976725,0.189056942988976,0.0303280727684298,0.0592148652349301
"AT1G73730",112.950657985084,0.221480564932231,0.106566976874633,0.0303580490979376,0.0592602172538231
"AT4G36380",19.3006284796516,-0.421522217863235,0.231586874089195,0.0303581044071824,0.0592602172538231
"AT1G20030",12.926902053618,-0.692732934131119,0.56645480693749,0.0303884786230886,0.0593128624777818
"AT4G36040",1530.74252170571,0.291793409337231,0.14715373453247,0.0303958822207737,0.0593206663999415
"AT2G47750",15.2948283058002,-0.549669498590968,0.378389170846906,0.0304091594481476,0.0593379061676197
"AT3G63390",30.3167281464475,-0.288420466573474,0.143004453251448,0.0304115284882037,0.0593379061676197
"AT1G12160",11.5009832066515,0.469617579338102,0.274879612773864,0.0304571137335693,0.0594201950093827
"AT3G51610",71.537253840193,0.211346531936221,0.101400485806506,0.0304744316824455,0.0594473236179396
"AT4G08910",6.62661088255043,-0.544614315250159,0.359754168293087,0.0305303412789245,0.0595430525166664
"AT5G67240",102.776533585404,-0.199459965154546,0.0949779555501253,0.0305291314126308,0.0595430525166664
"AT5G63830",25.7618248069479,0.309294708715438,0.156496581240634,0.0305708275302472,0.0596153381368975
"AT5G05790",21.0220640845869,-0.355268241737643,0.186406454295437,0.0306263228043922,0.0597168729855062
"AT5G49900",137.701148292505,0.358009356888177,0.188373405271754,0.0306360778396093,0.0597292082782311
"AT1G73590",14.7846442550393,-0.418529049836706,0.232894857271685,0.0306769002009164,0.0598021040174534
"AT3G05420",266.884980379967,0.208085140495272,0.100335930723535,0.0307217187080691,0.0598827727307332
"AT1G62440",14.7202607089873,-0.537107996614268,0.355353964600139,0.030728064315776,0.0598884404095791
"AT1G12211",4.59593266526457,0.59248656193184,0.418846224457555,0.0307522024208483,0.0599250771069351
"AT1G76955",8.83979204392447,-0.604529745031507,0.459798531353021,0.0307540384258696,0.0599250771069351
"AT2G38970",51.0538525256352,-0.292723456741841,0.146841997361142,0.0307606222439847,0.0599250771069351
"AT3G23400",1703.03857602665,-0.174892149522681,0.083344245559748,0.030759340856454,0.0599250771069351
"AT5G16610",35.9727969193769,-0.31806363387731,0.161535311270147,0.030781699740342,0.0599594330176403
"AT3G24860",23.2864721332433,0.346963651369333,0.180619173937558,0.0307908327258581,0.0599705172276887
"AT1G53580",218.316274026003,-0.196917517193399,0.0943465030098901,0.0308093086883624,0.0599997940023782
"AT5G26690",134.902864758,0.581441224351567,0.418954856901882,0.0309091488985949,0.0601874998673736
"AT2G40490",467.132157890786,-0.249144598350205,0.12260568544024,0.0309484935558841,0.0602539789605133
"AT5G01240",75.6607197742087,-0.38880720706115,0.213643915165271,0.0309502068736322,0.0602539789605133
"AT1G09660",38.2863121853849,-0.324695305561406,0.166401290732657,0.0309587667122331,0.0602598763169138
"AT4G01280",95.3064066563298,-0.267782457856262,0.134743839956522,0.0309601545945108,0.0602598763169138
"AT2G47250",226.524411573543,-0.155406389264482,0.0745122353515804,0.0309681655472197,0.0602687346478122
"AT5G44070",1769.77206219832,0.319144684209432,0.162876340747763,0.0310296202389844,0.0603815889815804
"AT2G03690",81.4984261190177,0.213989805892576,0.103195229103571,0.0310453988656062,0.0604055454304546
"AT5G18120",73.2465413107526,0.200105847348161,0.0957117062243974,0.0310810853185682,0.0604682271889052
"AT2G17800",97.5957087059141,-0.203847571859631,0.0975335476324061,0.0310883544540985,0.0604727869993152
"AT3G27080",70.3458815127192,0.26409476627571,0.130439187161047,0.0310903720072254,0.0604727869993152
"AT1G67630",8.21643924169588,0.47673123608048,0.28352484673413,0.0311136283300841,0.0605074870616503
"AT5G40330",11.2084605375816,0.44003025081861,0.249553908877372,0.0311151589608647,0.0605074870616503
"AT1G71960",70.3762616373375,0.263196231367301,0.130387430054502,0.0311598326291471,0.0605875973211008
"AT3G11690",36.9911360622077,-0.399137734950151,0.21790188677367,0.0311804331606024,0.0606208867921534
"AT1G72690",8.2100706833982,0.47950422968066,0.288424866603571,0.0311967819482542,0.0606459035306984
"AT1G73510",7.45915515490518,0.562441869958785,0.689132422139896,0.0312222582952422,0.0606886564944343
"AT2G31680",60.044762442724,0.238940822184961,0.116537638981487,0.031278033007392,0.0607902861752503
"AT4G01210",252.153559770809,0.180810220649616,0.0861718326404426,0.0313106808631,0.060846950093173
"AT1G22640",62.5356865002708,-0.383365236764884,0.211199598492366,0.0313424909585744,0.0609019735079047
"AT1G80950",133.081913247062,0.156007772081173,0.0741288933097548,0.0313757188506074,0.0609597392792306
"AT1G13910",13.9215117805242,-0.469286024932766,0.275395939173759,0.031389000439956,0.0609787429088919
"AT4G38320",43.3511676765309,-0.256665924858815,0.126509460951534,0.0314304238490357,0.0610524067183544
"AT2G20050",206.337793902608,-0.220071873821268,0.108770293295542,0.0314351324970557,0.0610547450215977
"AT4G01410",9.36882999010318,-0.546846686531182,0.35888576797395,0.0314498951832666,0.0610766080370685
"AT4G16900",107.312896458403,-0.201687322304928,0.0970573089690098,0.0314613065594904,0.061091958562738
"AT2G25180",72.6693273721202,-0.250669658045373,0.122983258509574,0.0315124563754532,0.0611844616652245
"AT3G27325",103.931192846705,-0.215235479865011,0.1042073605406,0.0315177830295901,0.0611879839936987
"AT2G44290",577.552778769527,0.426327743007877,0.240809832616051,0.0315461247481971,0.0612361815370618
"AT4G25835",10.6143302572533,0.450029195640772,0.256687896833676,0.0315569365445032,0.0612503436886067
"AT1G02270",692.362837147815,0.383181682173991,0.210454879279652,0.0315612000979248,0.0612517943076927
"AT3G21360",29.4437772175824,-0.357069176277954,0.18711674493015,0.0315914067170435,0.0613035875026064
