"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"AT4G27480",31.6076756639622,1.03565177019796,0.193041313837513,1.08265748586094e-08,1.84719817861877e-07
"AT3G23700",317.162796257769,-1.22923164163417,0.236192857668127,1.08879954850931e-08,1.85404576100022e-07
"AT3G20680",43.7484753258024,-1.2391393068498,0.235878091443665,1.10576937267374e-08,1.87926853385137e-07
"AT3G21890",47.1372454605444,-2.67680898364218,0.572971189818064,1.16337579652635e-08,1.9656650218709e-07
"AT2G38860",589.447790018359,1.12674383582798,0.215046937577293,1.20276056560287e-08,2.02045217481215e-07
"AT4G33920",1003.59978809038,1.20538841508383,0.228908918954932,1.24186805444338e-08,2.08012899119266e-07
"AT1G73540",725.80357273527,1.26415997832106,0.242223847196107,1.31634754802262e-08,2.1818053555237e-07
"AT2G30770",260.54750853892,2.15352665688724,0.418777750275612,1.32412516528949e-08,2.19261030221891e-07
"AT2G45760",315.336223000575,1.84159955861961,0.354595336829491,1.34850920969307e-08,2.22981935464096e-07
"AT5G16080",41.8880991223918,1.24619377834277,0.238428047004251,1.35416371122471e-08,2.23385718272107e-07
"AT4G30650",314.297518482186,-1.11453790660072,0.210939743309356,1.35723816210099e-08,2.23681067017969e-07
"AT4G24700",20.966031436123,-1.79620368208081,0.344220778801511,1.39267474566916e-08,2.28440622123887e-07
"AT5G37300",24.6819503361379,-2.59323999248039,0.498324421763706,1.41118116350931e-08,2.3082418655711e-07
"AT4G19530",191.793298362928,-1.05280191551648,0.200640682056765,1.42875875856985e-08,2.3304286118246e-07
"AT4G04840",150.44837770942,-1.83373945797437,0.366817289247112,1.43837119787062e-08,2.34172208101928e-07
"AT1G07900",37.1131458925316,1.72795206651959,0.343521632185867,1.48940917011103e-08,2.41353560403108e-07
"AT2G40000",3845.10589689513,1.18993817153786,0.228153266811849,1.50244279623374e-08,2.43239344892116e-07
"AT1G18330",109.557455748869,-1.24169359066898,0.241526746673471,1.51396789529299e-08,2.44650470649386e-07
"AT2G04100",13.2789053829899,1.87974125736911,0.368273602718397,1.53337349777497e-08,2.47556685182947e-07
"AT5G27290",121.301150609474,-1.13999133966441,0.2196530483958,1.57285347897903e-08,2.52759295238144e-07
"AT2G21510",51.7511994667796,1.64436068881566,0.323235235570783,1.58425272731737e-08,2.54356520828281e-07
"AT3G46080",81.6375160518519,1.96459345867394,0.388132770396671,1.60276984497059e-08,2.57092547876499e-07
"AT1G54200",11.7555636213365,-1.46781484938506,0.279993952748858,1.62594344031369e-08,2.60569776727364e-07
"AT5G50950",737.257595842972,-1.57095735502145,0.308077256616871,1.63337254325516e-08,2.61519758304273e-07
"AT5G55730",34.2847297222153,-1.26467762557391,0.24517291952375,1.71432364423574e-08,2.73475438485226e-07
"AT5G18020",8.89960139424888,-2.16965092623728,0.416269861668377,1.76349186530525e-08,2.80036720999248e-07
"AT4G19830",49.6095729889762,-1.01158750066069,0.193017919109283,1.78768034168476e-08,2.83103559564987e-07
"AT1G10140",51.5113491028736,1.49977628884565,0.291243728097705,1.82193299916041e-08,2.88004290792871e-07
"AT5G24120",591.388067525339,-1.23559005284988,0.240535713717602,1.87931155061075e-08,2.95732675805232e-07
"AT5G02780",52.8786763191439,1.80373703582976,0.354292816225866,1.964896982171e-08,3.08087357600529e-07
"AT5G48880",215.11240099732,-1.33251338064449,0.257065353821226,1.98607127159661e-08,3.11127352079253e-07
"AT4G21890",30.8008375713967,-1.10089664338393,0.211214209922856,2.04087045094454e-08,3.18851688389721e-07
"AT5G11000",331.51590907164,1.13511679192597,0.21823571758618,2.08134874299345e-08,3.24593510321808e-07
"AT3G26700",22.393070274803,-1.1873502100556,0.227803597828575,2.12940927783872e-08,3.309037432645e-07
"AT4G36430",11.5540252849161,2.88076161214123,0.601003450243237,2.18094886303068e-08,3.38008266850484e-07
"AT5G01260",71.9278889081886,-1.01402255510122,0.193649326463642,2.22712756280297e-08,3.43028843006434e-07
"AT5G45950",213.386629069303,-1.30913193535859,0.254112373110974,2.27084078045656e-08,3.48222239397476e-07
"AT4G16410",210.211123788825,-1.15843137337146,0.226179105540973,2.29075067329378e-08,3.50350102974343e-07
"AT3G48720",314.273253834437,-1.07301981678691,0.206648017910312,2.30341456509781e-08,3.51977909859683e-07
"AT4G37520",124.409827073373,1.56089247174549,0.319219925434951,2.3546752049907e-08,3.58866509806981e-07
"AT2G32500",100.61522550284,-1.00800341518424,0.194888394280043,2.35846747430062e-08,3.59130274495777e-07
"AT3G59400",688.217705892022,-1.26419884747983,0.245614561522607,2.40053704546385e-08,3.64029438016822e-07
"AT3G15630",115.611834031081,1.29806958829347,0.253874651615325,2.42270708679487e-08,3.66350325103876e-07
"AT1G20350",34.5749264196226,1.07872023926453,0.207695710147449,2.42518080633514e-08,3.66406328242482e-07
"AT1G13340",512.254265862154,1.5622896144603,0.307844530105097,2.45353330591748e-08,3.69727942812132e-07
"AT1G30850",48.728738583895,1.99580163023848,0.404545474965903,2.48747338238346e-08,3.73228133687509e-07
"AT4G08770",30.7780172293224,2.24536503678156,0.447499055087799,2.48300245063174e-08,3.73228133687509e-07
"AT5G24110",330.003338013481,1.41863704577172,0.277787324879081,2.48587424267536e-08,3.73228133687509e-07
"AT5G66690",5.99974448384697,2.69452457355196,0.553870819969642,2.48687561047638e-08,3.73228133687509e-07
"AT4G03320",23.8919465933602,1.41660359146647,0.280930141914484,2.51485173261047e-08,3.77011335473961e-07
"AT2G47485",44.9437751583681,-1.31366744534183,0.256547989086852,2.59976596382191e-08,3.87739067549466e-07
"AT5G48410",28.2034655296325,2.34333937130065,0.472033080950585,2.59915243207345e-08,3.87739067549466e-07
"AT3G47430",55.9556985120248,-1.67454010952958,0.327230215132746,2.60528597041216e-08,3.88022024132006e-07
"AT4G17880",74.7496407956577,-1.25856106931908,0.246373832867354,2.64031781271128e-08,3.92090977959091e-07
"AT4G15450",94.2993253817888,-1.18848017899357,0.230910674576422,2.70853054686278e-08,4.00871725797363e-07
"AT5G59820",518.845416313791,1.41040327327469,0.278821729743155,2.7136305881183e-08,4.0128560988982e-07
"AT3G16860",335.565437276292,1.11352545833944,0.218572495507703,2.72180886134582e-08,4.02153607842615e-07
"AT5G45110",1285.37277174643,1.15958590945478,0.225411748802436,2.78863950486303e-08,4.1098223498066e-07
"AT2G24190",13.7138180223052,-1.64514280434839,0.320296322298034,2.80133336362011e-08,4.12155635086675e-07
"AT2G35980",349.306467455771,2.19058823990356,0.435987957214247,2.8436141693365e-08,4.17318945491506e-07
"AT1G15830",48.274653167193,-1.50025691373952,0.296296101199664,2.89051787949985e-08,4.22422998832948e-07
"AT4G36030",183.923639502872,1.02338093190768,0.198434925350316,2.90703952682819e-08,4.24125867314464e-07
"AT3G26300",88.2295354017605,-1.03678685559648,0.20178402425521,2.91717571115597e-08,4.25248542998636e-07
"AT5G23480",7.51709113293775,-1.93428314078179,0.380816728904654,2.93807468259473e-08,4.27579456731831e-07
"AT3G21305",63.8884815324299,1.79163342190189,0.357732646993458,2.94935964923154e-08,4.28863481549361e-07
"AT2G01290",121.370361693639,-1.0759700394733,0.209601907280756,3.02981343629911e-08,4.38731089445807e-07
"AT3G61220",205.152200843403,-1.04606756084657,0.204326476535632,3.0357011633055e-08,4.38854060288645e-07
"AT3G46550",48.2716824466693,-1.08594619984344,0.210516115193664,3.04295072961346e-08,4.39537327610833e-07
"AT1G73750",107.714966907879,-1.25451708336104,0.246583806800942,3.08888600649408e-08,4.45065295559362e-07
"AT1G11300",26.2739093573179,1.35810279690755,0.267858347434541,3.09600743598445e-08,4.45722723428506e-07
"AT4G23160",41.3264465314317,1.1607004930437,0.226508437799418,3.13672419173669e-08,4.51211688026864e-07
"AT5G16000",30.3544176058927,-1.69616892292363,0.337909490565532,3.29476004931586e-08,4.72384527235246e-07
"AT2G21330",4107.2755780757,-1.22601402645819,0.244197962589156,3.32478605523693e-08,4.75906105852319e-07
"AT1G02205",101.392973900241,-2.41271952284525,0.471645756547248,3.34510790850806e-08,4.78421837161004e-07
"AT4G12730",314.027174899051,-1.18331774854944,0.235453442546123,3.36490215941388e-08,4.80463898499916e-07
"AT1G72680",216.617318221725,1.2589119306132,0.249423369812225,3.41171285437684e-08,4.86350555836698e-07
"AT2G01590",130.834182129744,-1.27519575921082,0.255483850745435,3.54946693628534e-08,5.02696862033258e-07
"AT5G62140",48.0952549301251,-1.59268549746504,0.316420115238913,3.71531880149788e-08,5.24480174409182e-07
"AT2G39800",274.627054528895,-1.24924160006721,0.253886364582427,3.72814077211078e-08,5.25864066802994e-07
"AT1G02470",9.65353396851497,1.80543867316594,0.361263794774718,3.78712329321304e-08,5.32889238834985e-07
"AT1G58270",126.817970725042,-1.2919987311626,0.260893299735808,3.94556745432726e-08,5.52062530557276e-07
"AT3G05625",29.8909236152346,-1.00673062847565,0.196716645060923,4.0864879830029e-08,5.69492965311284e-07
"AT3G61430",1587.54937403876,-1.35391721414088,0.274325583167903,4.13920060741596e-08,5.74635754597132e-07
"AT3G63200",20.360058492092,-1.67109971387747,0.335131936085897,4.34722756911675e-08,6.02455881097962e-07
"AT5G37490",15.6415359999514,1.91257565949553,0.386948402089179,4.36494375445798e-08,6.0443020828822e-07
"AT3G15115",14.0437549749481,-1.36920707889844,0.271147035415279,4.55086410258841e-08,6.28676071903965e-07
"AT1G72130",95.2814731268325,-1.20068776148449,0.238488398879898,4.56088051826218e-08,6.29142314696058e-07
"AT1G14280",156.867645416177,-1.10676386751464,0.220544631767426,5.05693631907839e-08,6.90343988747626e-07
"AT4G37550",145.851905448896,-1.01721138474443,0.201961223379114,5.07816872990081e-08,6.92188570225916e-07
"AT3G29030",92.3908296320575,-1.0830467257409,0.215306354628562,5.15997985192426e-08,7.01461020172644e-07
"AT3G14050",1687.47771902337,1.05031984090348,0.210117731940543,5.49219807834204e-08,7.41085131872334e-07
"AT3G19480",125.707377140721,-1.24015041338065,0.252487634901125,5.54367881643247e-08,7.47452670141281e-07
"AT1G10070",33.6342111434407,2.21956928031873,0.465031257192469,5.55359944157304e-08,7.48211154464055e-07
"AT1G53875",42.3756554549597,-1.7811589045864,0.361514975874583,5.57861198940827e-08,7.51000161170727e-07
"AT1G78370",249.6789503875,-1.25699687087406,0.255538844973976,5.63240939044564e-08,7.56072139542685e-07
"AT5G21100",123.167605742499,-1.47491845140306,0.301163227908145,5.652029386323e-08,7.57954980059635e-07
"AT2G27389",11.0368116571491,2.54241801779576,0.524057044431673,5.67249990589952e-08,7.59530732980551e-07
"AT2G43010",235.787012529293,-1.05453307329366,0.211058780791757,5.69519561638977e-08,7.61983929627571e-07
"AT5G57510",18.9177904635483,2.00558270133862,0.413753418182299,5.80387071704473e-08,7.74145695948845e-07
"AT1G59865",19.6701335395513,1.260918857428,0.253681901669511,5.85928985250599e-08,7.8034273112121e-07
"AT2G22860",143.789386488392,1.15561346877422,0.232707463151491,5.9796874432475e-08,7.92559551236418e-07
"AT2G28550",275.93647114865,-1.11124986293214,0.223488952344672,5.97147606576904e-08,7.92559551236418e-07
"AT2G31750",117.372734085121,-1.01950410830646,0.202256927023102,5.97501879332614e-08,7.92559551236418e-07
"AT1G31710",25.6941534734051,-1.34456522602456,0.272671731460705,6.11325909157916e-08,8.043275934691e-07
"AT5G22540",115.832028590887,1.25071483620956,0.251792113221033,6.1578723622267e-08,8.09585936226333e-07
"AT2G16900",557.965316122451,1.16760983199311,0.236470940032275,6.4123252652115e-08,8.39238964087034e-07
"AT2G31865",969.89623296008,1.35262094897286,0.274099736551094,6.43721822316783e-08,8.41461489648192e-07
"AT1G12090",600.509902158489,-1.93708664131734,0.400660874347197,6.45844687697384e-08,8.43374397277993e-07
"AT2G38530",223.867535018181,-1.08255461742141,0.219174703099924,6.73304464223748e-08,8.76604167920604e-07
"AT3G44830",5.37623260367441,2.1092017639817,0.43332409967609,6.76682008387174e-08,8.80343583727003e-07
"AT2G45970",78.8409092867827,-1.08144042915429,0.217631769739104,6.80097743037774e-08,8.84127065949106e-07
"AT5G12340",157.295772124932,1.41035983508617,0.289475375392568,7.04095895715293e-08,9.14642095701745e-07
"AT1G20650",84.2280252004787,-1.20394080711442,0.243618779194413,7.23068869764835e-08,9.37889777461163e-07
"AT4G17340",1700.103008372,-1.3302407329826,0.272962551984638,7.36016984856824e-08,9.52361043465519e-07
"AT4G39830",316.646102218417,1.19345301517946,0.241097686501658,7.38312072407093e-08,9.54109517902935e-07
"AT5G23060",880.887027677502,-1.33114279615457,0.280879055121666,7.65789303749269e-08,9.87420404982403e-07
"AT1G26210",26.2986039757115,-1.76310013810639,0.362152366692973,7.73424605389606e-08,9.965278569443e-07
"AT2G36590",260.517076507317,-1.76277402080837,0.368592984767088,7.95597887027276e-08,1.01981715908868e-06
"AT1G64610",315.067868572569,1.15610756766353,0.234374809235254,7.98327340097433e-08,1.02256340180127e-06
"AT1G27480",89.9646293989261,-1.29755909033584,0.264996984605207,8.04559155998598e-08,1.02827736592044e-06
"AT3G25700",14.0672943518729,-1.4700416955052,0.299694713461025,8.0715517200641e-08,1.03008374332247e-06
"AT2G34620",158.283879016055,-1.64212831868659,0.350609453156402,8.11327922532066e-08,1.03465098173562e-06
"AT1G44130",101.428667857328,2.07054725934216,0.429707597611658,8.2130062128639e-08,1.04583748704744e-06
"AT2G42220",881.729263375645,-1.10808792477319,0.229090024528143,8.31614566273721e-08,1.05665395656369e-06
"AT1G08290",20.479220863182,1.2708619881771,0.25886921755243,8.49701207198496e-08,1.07727765861702e-06
"AT2G24230",26.5375208380195,-1.16846105604267,0.236355171203955,8.7036322091073e-08,1.09867589190326e-06
"AT4G00880",82.6445382039195,-1.02146132750301,0.208123168612695,9.06927333678523e-08,1.13987547999133e-06
"AT5G44990",68.6612030970014,1.87511079442769,0.390290610587245,9.23401624979366e-08,1.15724146094536e-06
"AT5G61440",15.2824626426241,1.57070689360414,0.323307656228667,9.5831673374063e-08,1.19755218807473e-06
"AT1G48600",519.216171174428,-1.06117370963905,0.220344579045486,9.8734875485401e-08,1.23030152428876e-06
"AT3G07600",12.2735157124869,1.34187993973267,0.274515301204439,1.0282093852626e-07,1.2764673960562e-06
"AT5G24420",81.1594698634616,-1.58899345122034,0.33234037091465,1.03583456805384e-07,1.28155100678253e-06
"AT1G17745",546.910773456342,1.30317367725362,0.269261330634404,1.03999793158527e-07,1.28578878411749e-06
"AT1G74360",588.069979660395,1.05610496929735,0.215875743226401,1.05062006812079e-07,1.29708019749569e-06
"AT5G27420",541.68415046739,1.26584479007615,0.262159654329597,1.0650535256123e-07,1.31210978897922e-06
"AT4G26790",6.40259958182272,-3.48721392466303,0.715871293109371,1.09664910963585e-07,1.34627395982075e-06
"AT1G03850",139.527691544937,1.58284086588576,0.336084254509428,1.12772603096554e-07,1.38150404074682e-06
"AT3G05800",19.0245572574386,-1.68721549735566,0.355046590482885,1.15491580906261e-07,1.41183392237689e-06
"AT1G26390",17.1830039040288,2.77965800902028,0.594460124361876,1.16583027058067e-07,1.42317892876772e-06
"AT5G09800",49.3100931488318,1.02011838386517,0.208261576531645,1.17303864048207e-07,1.43097570848723e-06
"AT1G54050",24.3888905987912,-1.72932556689762,0.366455813019351,1.18073316248747e-07,1.43935421207359e-06
"AT4G18440",943.734787918432,-1.8845891229979,0.422893626947251,1.21626107658423e-07,1.47543648705413e-06
"AT5G02940",639.370440458135,-1.44776567404628,0.311166036458707,1.22439874215856e-07,1.48332976384387e-06
"AT5G15130",9.82199235109214,2.50453819560262,0.544784792021263,1.23057299096973e-07,1.48968599740741e-06
"AT1G17170",80.5770593878035,1.7665472231535,0.37414676074223,1.26091979706892e-07,1.52219146673185e-06
"AT5G51630",172.857494557127,1.09759733330777,0.226515955752685,1.26527628802111e-07,1.52639286269583e-06
"AT1G18300",862.085577876025,1.35113587862618,0.285560008014069,1.27427148463746e-07,1.53618057179132e-06
"AT1G79520",76.2500322369357,-1.13336165467435,0.234862036195669,1.28925578824295e-07,1.55103009566531e-06
"AT4G09500",23.4567596357662,-1.5074855967357,0.312347065798474,1.28926037802719e-07,1.55103009566531e-06
"AT4G18540",14.6111596177826,1.68099243820275,0.356827736294686,1.33523343086389e-07,1.60080979804879e-06
"AT1G19970",37.907884792677,-1.0363657490099,0.212609634216734,1.35081057644815e-07,1.61725912314274e-06
"AT1G09940",1064.0506505054,1.06484866190099,0.221418386159573,1.47658411179063e-07,1.75577441825206e-06
"AT3G57450",946.432494939175,1.006152205928,0.208676541560234,1.48913617455023e-07,1.76708120985457e-06
"AT1G01580",18.0652309488568,-1.2714426886679,0.263695668235688,1.53233785538385e-07,1.81217416434397e-06
"AT1G30620",286.777885797918,1.15298289306654,0.241490621358166,1.54198974083063e-07,1.81880693042836e-06
"AT2G34580",8.50896692647944,1.76806474541222,0.373332186277307,1.5412726945332e-07,1.81880693042836e-06
"AT4G19970",18.4605378944076,2.57278135131737,0.564477231269625,1.54212275329661e-07,1.81880693042836e-06
"AT2G25680",30.3771417235259,-1.05196055478026,0.215984589641721,1.55365189282388e-07,1.82869026844541e-06
"AT4G15810",17.5388300112335,-1.50711880178026,0.31539498074651,1.55475061708509e-07,1.82874785615275e-06
"AT2G45560",58.9217962548394,-1.60726410268709,0.334728924920122,1.58906362639891e-07,1.86031507875464e-06
"AT5G58260",160.990914860727,-1.1087615747067,0.234948113828193,1.64025313510948e-07,1.91381176246531e-06
"AT5G54470",55.4243234814664,-1.12411779240474,0.237523574848863,1.6456926877874e-07,1.91887326782172e-06
"AT5G60890",91.6499045385307,-1.55546041057693,0.330658086393032,1.64985767627589e-07,1.91951871117712e-06
"AT1G30040",130.037581494508,1.01596672398132,0.211734536681953,1.70822625352082e-07,1.97591642339526e-06
"AT1G68010",2288.41494198665,-1.01222940557205,0.213287582550074,1.73654387174505e-07,2.00335061230456e-06
"AT2G36885",26.3562845543964,-1.1543413831128,0.242413169998133,1.75127130529286e-07,2.01633484059495e-06
"AT3G29250",12.3245288852775,1.57783787935781,0.335561210424023,1.77526705363054e-07,2.03991768299762e-06
"AT3G48360",22.5934521464175,1.18738462303808,0.247853809129576,1.80609904648942e-07,2.07261168576059e-06
"AT1G33170",50.3647989264379,-1.50858951637816,0.320058161051745,1.82279059652054e-07,2.08306440320205e-06
"AT5G38710",272.59953519524,1.08997601435639,0.229114822311621,1.84080624687251e-07,2.10136597775355e-06
"AT3G55240",42.6440793461881,-1.52269106939922,0.324483382588938,1.8868079206487e-07,2.14684480585894e-06
"AT1G61800",174.492924045835,1.85844088563888,0.411081151459447,1.90271945821681e-07,2.16212478552752e-06
"AT1G32900",564.741922800109,-1.18069683847992,0.250974289424463,1.93506553052206e-07,2.19214069671995e-06
"AT1G69890",172.78414665224,1.03203026538468,0.217214818169876,1.99907522560239e-07,2.25543331800477e-06
"AT1G69690",35.441096856611,-1.04511084892383,0.217183288489391,2.02020021254715e-07,2.27372998794341e-06
"AT3G16350",49.1830020337957,-1.05163695106426,0.222296711509405,2.18022585177081e-07,2.43771080473989e-06
"AT1G60800",110.659595805329,-1.11731368636624,0.235445276829124,2.19412389989165e-07,2.44696788323384e-06
"AT3G26500",327.015544490165,1.00255393948517,0.211130765313579,2.19330482739202e-07,2.44696788323384e-06
"AT1G29700",180.698666125471,-1.0631922802247,0.228498052221998,2.20865113087981e-07,2.45994229873505e-06
"AT2G19860",58.2997303800906,-1.06438674388205,0.221391393012686,2.20999408583258e-07,2.45994229873505e-06
"AT5G24540",31.5787606933229,2.69844157443913,0.603401161339763,2.2602697171876e-07,2.51269294661187e-06
"AT1G49380",102.130597452665,-1.04503085785484,0.221402325145242,2.26936115744472e-07,2.51958389819547e-06
"AT2G01890",19.7004417916893,-1.64576943335707,0.353771609122201,2.27371243801683e-07,2.52147976813413e-06
"AT3G48850",89.6966088548303,1.82517024586576,0.395944825257483,2.2739636714918e-07,2.52147976813413e-06
"AT5G48910",41.7588544387739,-1.1087879247178,0.231401170515538,2.29896085346853e-07,2.54433914024281e-06
"AT3G24900",72.8514050865578,1.84129563851299,0.397368807571841,2.35587754371143e-07,2.59742954502868e-06
"AT2G38250",103.457902552757,1.22222804556948,0.265320117626602,2.38968454256792e-07,2.62804954113214e-06
"AT4G29905",79.2550037124455,-1.92497269350662,0.423789947696938,2.43396154624475e-07,2.67336759997374e-06
"AT5G46350",69.2494899213821,1.21950887260471,0.262228745636092,2.59458659609358e-07,2.83371150494985e-06
"AT1G61810",7.80582746704803,2.32564313640233,0.505640612118149,2.62736339894177e-07,2.86412205316431e-06
"AT3G44970",5.88282416943249,-2.3475894506475,0.501114996985464,2.63671325106059e-07,2.87072155209222e-06
"AT1G26380",313.550615132392,1.82136802919061,0.399580744607815,2.72901276339697e-07,2.96565204855741e-06
"AT2G20562",89.7566389299109,1.20229772562052,0.261623161850368,2.76211127745344e-07,2.99974928012712e-06
"AT1G51100",33.5823145522851,-1.09780602489687,0.231939786360546,2.77651998624809e-07,3.01046815894363e-06
"AT5G62480",31.9918193324276,1.81836210248771,0.400253425014376,2.79661803888149e-07,3.02402769939885e-06
"AT1G32450",25.0036122546451,-1.68502601986206,0.365184526190682,2.89024095700435e-07,3.10982072087806e-06
"AT3G03190",15.4251808312984,-2.02983625537221,0.437011907648095,2.89003134103645e-07,3.10982072087806e-06
"AT4G23610",125.115239229814,1.18984393107926,0.254898793283547,2.92329077905858e-07,3.14150063980262e-06
"AT5G38430",3187.87963676974,-1.09859095160847,0.235380852509681,2.95069129936411e-07,3.1670389670316e-06
"AT1G66600",33.5139847489863,1.56449714040829,0.347944871149134,2.96602448509615e-07,3.17957824802308e-06
"AT3G14240",121.489883976685,-1.02165568840233,0.217746176913388,2.99372294739879e-07,3.20532598301702e-06
"AT2G06850",270.685046801198,-1.29919518071852,0.289119101570358,3.0624914228783e-07,3.2749294405488e-06
"AT1G64400",601.218318017535,1.13841287746583,0.243548377056923,3.07549636635866e-07,3.28681881607165e-06
"AT2G29350",371.757396385379,1.79616772597675,0.3998924397876,3.11826010776846e-07,3.32843695326756e-06
"AT1G80840",1836.45530443555,1.00503413104313,0.21425230262659,3.19003623151493e-07,3.39672562059841e-06
"AT4G10120",287.434819441144,-1.04935001724901,0.223836698720334,3.25908071233659e-07,3.45967007976254e-06
"AT3G04220",208.58846213017,1.16448631446181,0.252293733634379,3.3175919351638e-07,3.51321893681175e-06
"AT5G38420",6520.53103822711,-1.28418765165232,0.284090675638551,3.40482529500009e-07,3.5956451535075e-06
"AT1G47580",31.9776088654922,-1.21897726721735,0.264486995713205,3.41862773674753e-07,3.59847791496137e-06
"AT5G12930",83.9205304415511,1.08423400514565,0.232747293966216,3.45104926749973e-07,3.63027042511143e-06
"AT1G29430",22.9102397759425,-1.25249492091565,0.273690647591728,3.45532219469154e-07,3.63257167359846e-06
"AT2G26010",125.735550536257,2.46315268320301,0.551836454964982,3.4885025712444e-07,3.66524214662711e-06
"AT2G27420",9.62674971962469,-4.42926520384483,1.07764426728725,3.53280367635485e-07,3.70301543484616e-06
"AT4G13395",110.602254811638,1.08267207347305,0.235392690923665,3.53295732073153e-07,3.70301543484616e-06
"AT3G20820",161.706781053768,-1.09041153650153,0.235245413729663,3.61344598092694e-07,3.77601853555773e-06
"AT4G33660",32.5375979084617,-1.2024996969881,0.26273486699343,3.65295695902253e-07,3.81044971414207e-06
"AT5G24910",6.58440278061893,1.90833365526909,0.418483613975948,3.7193486125499e-07,3.87043326347785e-06
"AT5G52420",56.2061875196565,-1.02999058911963,0.220106480245835,4.01391830968113e-07,4.15710207815965e-06
"AT1G14345",183.845257561003,-1.19753108769863,0.263480841086362,4.01744006216308e-07,4.15827723605947e-06
"AT2G36990",183.473417957399,-1.00953088870124,0.219265000343926,4.04567467943684e-07,4.18253133031393e-06
"AT1G80110",46.7368190509124,1.07379043539221,0.232999072183081,4.079198422754e-07,4.21468781283361e-06
"AT3G15570",40.3216750577588,-1.83789020159085,0.403366093554519,4.1601107166952e-07,4.28051557500475e-06
"AT5G10695",292.321932077696,1.25886412011822,0.277184317425873,4.20089171564947e-07,4.31040040910899e-06
"AT3G09160",6.24258338068837,-2.29831181397655,0.494994797168569,4.32535758093375e-07,4.42961370134426e-06
"AT4G34131",69.7180140294997,1.59473667043809,0.35644836322508,4.35177145684781e-07,4.45404575665622e-06
"AT5G05300",103.576152665415,1.24720782444136,0.273170705147215,4.37046759573784e-07,4.47055463991504e-06
"AT4G23885",82.826259632769,1.0377386671972,0.224394853586531,4.38339637855423e-07,4.47851993632931e-06
"AT1G27120",33.0241913742527,-1.00927368732536,0.216943199002422,4.39342757175935e-07,4.48088456089273e-06
"AT1G14150",147.310535899573,-1.29356841464612,0.288642211950683,4.45135265980182e-07,4.53465282653496e-06
"AT5G52720",7.48644688322155,1.91375167334375,0.42492432233649,4.48580263939846e-07,4.56707667903689e-06
"AT5G45680",188.593881997377,-1.14043491457557,0.253558236536287,4.49207658926804e-07,4.57079288464073e-06
"AT1G10040",88.8735017099222,1.42503160934286,0.315470095575243,4.61922075092941e-07,4.68920894412532e-06
"AT4G08870",1469.09437439136,-1.31963338333678,0.298714985039418,4.6705402513648e-07,4.73027971969621e-06
"AT3G21330",25.1456655477619,-1.37704895253654,0.303958408478032,4.70494303969256e-07,4.76235373337853e-06
"AT2G02310",48.4829104935087,1.76462601572171,0.400732235465245,4.71494370918121e-07,4.76693670423312e-06
"AT3G14330",14.7754754696569,-1.47203163198403,0.325870425017785,4.76324107380348e-07,4.80844742178105e-06
"AT1G17100",115.586501448184,-1.05158638184329,0.227913166467248,4.80786122016556e-07,4.84962029272056e-06
"AT1G71390",262.225687416595,2.01333041863125,0.452198444944465,4.83368174482378e-07,4.8615898380387e-06
"AT3G10080",31.892573166731,-1.12140686009247,0.247634778250448,4.83169531289503e-07,4.8615898380387e-06
"AT5G64905",44.9329226268887,1.6497388456727,0.369143220531668,4.85755257834712e-07,4.87996343222646e-06
"AT5G23920",78.9589624560422,-1.2160032663386,0.265861883324324,4.86909702613183e-07,4.88647573419833e-06
"AT5G62670",299.015051609694,-1.17432492545549,0.267077816980824,4.90305179430855e-07,4.91433614826553e-06
"AT4G15480",25.0769845493629,-1.39505856874709,0.310013431119263,4.9106082952904e-07,4.91625267264131e-06
"AT5G10605",35.1808085837707,-1.24540380194768,0.275521282083105,4.92185608622724e-07,4.91903230189779e-06
"AT5G21960",6.76037151978576,2.57765026896148,0.578700856391528,4.91940798390947e-07,4.91903230189779e-06
"AT1G29440",19.7300359465602,-1.07827623129788,0.235667276341365,4.96041928859702e-07,4.94622232440528e-06
"AT2G40435",10.3705243372008,-2.30747694830712,0.508141539406662,4.98519447261364e-07,4.96524229347797e-06
"AT5G47610",23.8075079656302,-1.46126457125501,0.327474547072601,5.07259086813218e-07,5.04363772390768e-06
"AT1G14260",49.1702398424906,1.38374482399403,0.307082220041577,5.16353513736629e-07,5.12528672894136e-06
"AT1G13650",112.806796692675,-2.69891110491685,0.692895653008962,5.20223042589141e-07,5.15781753096348e-06
"AT2G45470",172.812689438246,-1.32073263222201,0.300666671210345,5.22138563914476e-07,5.16798510419896e-06
"AT5G38310",17.5454792044038,1.53059897148333,0.345767632694269,5.35312132094064e-07,5.2893575388988e-06
"AT2G03710",61.0386901021038,-1.19286042148155,0.263766629769594,5.42202913471067e-07,5.34531678136162e-06
"AT4G17360",27.347093151786,-1.12355304937814,0.246877997748263,5.4367077286092e-07,5.35313645883971e-06
"AT5G47220",313.196352320204,1.09626747675347,0.242352460669224,5.4391799840105e-07,5.35313645883971e-06
"AT3G23250",1181.51270323304,1.08069494205937,0.239431315392064,5.50525171280201e-07,5.40841501155942e-06
"AT2G37180",942.730642531085,-1.42413911981936,0.32806533944834,5.61080573895601e-07,5.49720112331911e-06
"AT3G11080",62.5328338092533,1.3659346827243,0.304527878127755,5.84707532974149e-07,5.69664721723136e-06
